Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Hungary,Operator Holding Account,Dunamenti Erõmû Zrt.,13-10-040106,2005-01-01,open,Erõmû út,2440,Százhalombatta,2643513,2643513,2643513,1715819,1715819,1718612,1718612,1718612,14388,12813,0,0,0,0,0,0,1949639,1746044,2142453,1649787,992126,1298761,727272,899884,408240,87108,244077,434824,,,,,1949639,1746044,2142453,1649787,992126,1298762,727272,899883,408240,87108,244077,434824,,,,
Hungary,Operator Holding Account,HAMBURGER Hungária Kft.,07-09-017523,2005-01-01,closed,Papírgyári út,2400,Dunaújváros,61192,61192,61192,57716,57716,0,0,0,,,,,,,,,57142,58506,58161,54828,19387,Not Reported,,,,,,,,,,,57142,58506,58161,54828,,19387,,,,,,,,,,
Hungary,Operator Holding Account,Eastern Sugar Cukoripari  ZRt.,09-10-000036,2005-01-01,closed,Meteorit utca,4183,Kaba,111002,111002,111002,,,,,,,,,,,,,,94852,57199,3008,,,Not Reported,,,,,,,,,,,,152051,3008,,,,,,,,,,,,,
Hungary,Operator Holding Account,EGIS Gyógyszergyár Zrt.,01-10-041762,2005-01-01,open,Keresztúri út,1106,Budapest,26423,26423,26423,25040,25040,25040,25040,25040,17721,17413,17102,16787,16469,16148,15823,15497,25234,24526,23220,22919,18348,13298,14608,13296,12225,10704,11320,9083,,,,,25234,24526,23220,22919,18348,13298,14608,13296,12225,10704,11320,9083,,,,
Hungary,Operator Holding Account,EGIS Gyógyszergyár Zrt.,01-10-041762,2005-01-01,open,Keresztúri út,1106,Budapest,3754,3754,3754,4110,4110,4110,4110,4110,4041,3970,3899,3828,3755,3682,3608,3533,4142,4198,3988,4370,4041,4371,4173,4198,4114,3516,3767,4173,,,,,4142,4198,3988,4370,4041,4371,4173,4198,4114,3516,3767,4173,,,,
Hungary,Operator Holding Account,EVAT ZRt.,10-10-020014,2005-01-01,open,Zalár út,3300,Eger,15324,15324,15324,8946,8946,8946,8946,8946,6401,5729,5074,4439,3824,3229,2653,2099,9713,9417,7324,7375,7202,7300,8720,8631,8073,8090,8097,9724,,,,,9713,9417,7429,7375,7202,7300,8720,8631,8073,8090,8097,9724,,,,
Hungary,Operator Holding Account,O-I Manufacturing Magyarország Üvegipari Kft.,04-09-003284,2005-01-01,open,Csorvási út,5900,Orosháza,67333,67333,67333,66896,66896,66896,66896,66896,41570,40847,40117,39379,38632,37880,37117,36352,56114,65937,65606,57372,54636,52365,59041,57490,58915,60257,61068,61761,,,,,,122053,65606,57372,54636,52365,59041,57490,58915,60257,61068,61761,,,,
Hungary,Operator Holding Account,Egyesült Vegyimuvek Rt.,01-10-042091,2005-01-01,closed,Cinkotai út,1172,Budapest,24327,24327,24327,0,0,0,0,0,,,,,,,,,21492,3636,1858,0,0,,,,,,,,,,,,21492,3636,1918,,,,,,,,,,,,,
Hungary,Operator Holding Account,Electrolux Lehel Kft.,16-09-001602,2005-01-01,open,Fémnyomó utca,5100,Jászberény,14290,14290,14290,11740,11740,11740,11740,11740,8598,8448,0,0,0,0,0,0,11831,10328,8682,9044,9162,8806,7785,6617,4344,1719,Not Reported,,,,,,11831,10328,8682,9044,9162,8806,7805,6597,4344,1719,,,,,,
Hungary,Operator Holding Account,ISD POWER Energiatermelo és Szolgáltató Kft.,07-09-004531,2005-01-01,open,Vasmû tér,2400,Dunaújváros,407325,407325,407325,1176109,1176109,1177862,1177862,1177862,14338,14089,13839,13590,13340,13090,12841,12592,1221181,1200745,1322924,1313006,1172469,1440509,1380214,1320668,793264,1019482,1432151,1070320,,,,,1221181,1200745,1322924,2485476,,1440511,1380214,1363611,793264,1019482,1432151,1070320,,,,
Hungary,Operator Holding Account,E.ON Energiatermelő Kft.,01-09-308221,2005-01-01,open,Váci út 17.,1134,Budapest,24303,24303,24303,26736,26736,26736,26736,26736,6767,12112,10730,9392,8095,6841,5627,4457,26943,28935,38478,38325,36814,39552,25865,17068,25674,24907,26242,26810,,,,,24303,31575,38478,38325,36814,39552,25865,17068,25674,24907,26242,26810,,,,
Hungary,Operator Holding Account,EURO-METAL Öntödei Kft.,01-09-074716,2005-01-01,closed,Elem utca,1045,Budapest,3910,3910,3910,,,,,,,,,,,,,,6508,7012,6892,,,Not Reported,,,,,,,,,,,6508,5222,8682,,,,,,,,,,,,,
Hungary,Operator Holding Account,FALCO Zrt.,18-10-100539,2005-01-01,open,Zanati út,9700,Szombathely,18903,18903,18903,14737,14737,14737,14737,14737,21715,21338,27540,24096,20758,17528,14402,11393,14851,13996,9356,3044,3928,3740,1870,1653,1816,2992,4340,8208,,,,,14851,13996,9356,3044,3929,3740,1870,1652,1816,2992,4340,8208,,,,
Hungary,Operator Holding Account,Fehérvári Téglaipari Kft.,07-09-002835,2005-01-01,closed,Kiskút út,8000,Székesfehérvár,8577,8577,8577,0,0,0,0,0,,,,,,,,,950,2523,11,0,0,,,,,,,,,,,,916,2557,11,,,,,,,,,,,,,
Hungary,Operator Holding Account,Fertõszéplaki Téglaipari Kft.,08-09-003830,2005-01-01,closed,Gyártelep,9436,Fertõszéplak,6664,6664,6664,6139,6139,6139,6139,6139,970,0,0,0,0,0,0,0,3896,2634,2993,3128,2460,1561,860,1371,362,,,,,,,,3599,2931,2993,3128,2460,1561,860,1371,362,,,,,,,
Hungary,Operator Holding Account,Finomhengermû Munkás Kft. F.a.,05-09-001346,2005-01-01,closed,Gyár út,3600,Ózd,4755,4755,4755,0,0,0,0,0,,,,,,,,,2446,19,Not Reported,0,0,Not Reported,,,,,,,,,,,,2465,,,,,,,,,,,,,,
Hungary,Operator Holding Account,Fovárosi Önkormányzat Szent János Kórház és Rendelointézet,1306/2003 VI.26.,2005-01-01,closed,Diós árok,1125,Budapest,13003,13003,13003,11241,0,0,0,0,,,,,,,,,11328,11034,8123,8450,0,,,,,,,,,,,,11328,11034,8123,8450,,,,,,,,,,,,
Hungary,Operator Holding Account,Fuzfoi Eromu Kft.,19-09-504687,2005-01-01,closed,Nike krt.,8184,Balatonfûzfõ,69822,69822,69822,43824,0,0,0,0,,,,,,,,,44164,31433,18870,5248,0,,,,,,,,,,,,44164,31433,18870,5248,,,,,,,,,,,,
Hungary,Operator Holding Account,GE Hungary Ipari és Kereskedelmi Kft.,01-09-719347,2005-01-01,closed,Váci út,1044,Budapest,23020,23020,23020,27656,27656,27656,27656,0,,,,,,,,,24373,24249,24849,20950,16046,9672,0,Not Reported,,,,,,,,,24373,24249,24849,20950,16046,9672,27656,,,,,,,,,
Hungary,Operator Holding Account,GE Hungary Ipari és Kereskedelmi Kft.,01-09-719347,2005-01-01,closed,Váci út,1044,Budapest,2779,2779,2779,2713,2713,2713,2713,2713,2265,2226,1202,0,0,0,0,0,2416,2440,2347,2306,2314,2314,1594,1460,1234,1153,1012,,,,,,2416,2440,2347,2713,1907,2314,1594,1460,1234,1153,1012,,,,,
Hungary,Operator Holding Account,GE Hungary Ipari és Kereskedelmi Kft.,01-09-719347,2005-01-01,open,Váci út,1044,Budapest,10834,10834,10834,10385,10385,10385,10385,10385,8357,4106,8065,7917,3884,3808,3731,3654,8183,9131,8993,8365,6439,5440,5322,4778,3211,5471,5722,3435,,,,,8183,9131,8993,14804,0,5440,5322,4778,3211,5471,5722,3435,,,,
Hungary,Operator Holding Account,GE Hungary Ipari és Kereskedelmi Kft.,01-09-719347,2005-01-01,open,Váci út,1044,Budapest,24036,24036,24036,31025,31025,31025,31025,31025,25429,24987,24541,24089,23632,23172,22705,22237,28159,27107,26507,22252,22275,23693,23024,22904,22079,24921,18277,22561,,,,,28159,27107,26507,22252,22275,23693,23024,22904,22079,24921,18277,22561,,,,
Hungary,Operator Holding Account,GLOBUS Konzervipari ZRt.,01-10-042257,2005-01-01,closed,Maglódi utca,1106,Budapest,7075,7075,7075,6540,6540,0,0,0,,,,,,,,,6591,6145,5979,5302,1392,Not Reported,,,,,,,,,,,6591,6145,5979,5302,1392,,,,,,,,,,,
Hungary,Operator Holding Account,Guardian Orosháza Kft.,04-09-005330,2005-01-01,open,Csorvási út,5900,Orosháza,134233,134233,134233,127773,127773,127773,127773,127773,88982,87436,85872,84292,82695,81083,79450,77812,120189,122682,123790,117005,111881,117522,118166,115532,110334,112642,110338,115151,,,,,120189,122682,123790,235171,111881,117522,,115532,110334,112642,110338,115151,,,,
Hungary,Operator Holding Account,GYÕR-SZOL Gyõri Közszolgáltató és Vagyongazdálkodó Zrt.,08-10-001825,2005-01-01,open,Orgona utca,9024,Gyõr,142831,142831,142831,126944,126944,126944,126944,126944,76479,68441,60632,53069,45745,38657,31798,25187,137830,135042,125925,122655,126587,127958,92238,91843,102746,83388,92143,73227,,,,,137830,135042,125925,122655,126587,127958,92238,91843,102746,83388,92143,73227,,,,
Hungary,Operator Holding Account,Gyõri Erõmû Kft.,08-09-019413,2005-01-01,open,Kandó Kálmán utca,9027,Gyõr,48645,48645,48645,39187,39187,39187,39187,39187,20705,18506,16395,1969,1698,1434,1180,934,42547,36108,31000,31033,28618,30466,20381,20104,22788,16885,8182,2421,,,,,42547,36108,31000,31033,28618,30466,20381,20104,22788,16885,8182,2421,,,,
Hungary,Operator Holding Account,Hajdú Ingatlan Kft.,09-09-013729,2005-01-01,closed,Bellegelõ utca,4080,Hajdúnánás,6174,6174,6174,6397,6397,6397,6397,6397,0,0,0,0,0,0,0,0,4049,5663,6409,7256,2527,1831,79,0,0,,,,,,,,3821,11554,746,7256,2527,1831,79,6397,,,,,,,,
Hungary,Operator Holding Account,Hartmann Hungary Kft.,11-09-001593,2005-01-01,open,Hartmann utca,2941,Ács,15920,15920,15920,17075,15310,18694,17620,16140,15974,15697,15416,15133,14846,14556,14263,13969,15158,14409,14083,16766,17492,15867,17468,15990,15928,15064,15319,16224,,,,,15158,14409,14083,16766,17492,15867,17468,15990,15928,15064,15319,16224,,,,
Hungary,Operator Holding Account,Hódmezõvásárhelyi Távfûtõ Tüzeléstechnikai Szolgáltató és Fejleszto Kft.,06-09-001870,2005-01-01,closed,Bajcsy Zsilinszky utca,6800,Hódmezõvásárhely,3390,3390,3390,,,,,,,,,,,,,,3601,3283,,,,Not Reported,,,,,,,,,,,3601,3179,104,,,,,,,,,,,,,
Hungary,Operator Holding Account,Holcim Hungária Cementipari ZRt.,11-10-001582,2005-01-01,closed,Rákóczi utca,2541,Lábatlan,380651,380651,380651,320587,320587,320587,320587,320587,216759,0,0,0,0,0,0,0,311306,327586,336006,336641,164448,114163,149073,167842,24141,Not Reported,,,,,,,311306,327586,336006,336641,164448,114163,149073,167842,24141,,,,,,,
Hungary,Operator Holding Account,Holcim Hungária Cementipari ZRt.,11-10-001582,2005-01-01,closed,Rákóczi utca,2541,Lábatlan,619880,619880,619880,575377,575377,575377,575377,575377,0,0,0,0,0,0,0,0,572904,540342,552311,541911,460126,403262,1345,0,0,,,,,,,,572904,540342,552311,541911,460126,403262,1345,575377,,,,,,,,
Hungary,Operator Holding Account,Veszprémi Közüzemi Szolgáltató ZRt.,19-10-500243,2005-01-01,open,Házgyári út,8200,Veszprém,19572,19572,19572,10726,10726,10726,10726,10726,6680,5979,5296,4633,3992,3370,2769,2190,11646,10814,8256,8798,9081,10370,11310,11274,9896,6419,6223,9013,,,,,,22460,8256,8798,9081,10370,11310,11274,9896,6419,6223,9013,,,,
Hungary,Operator Holding Account,HEBÜ Hõszolgáltató és Energetikai Berendezéseket Üzemeltetõ Kft.,06-09-007547,2005-01-01,closed,Damjanich utca,6724,Szeged,8816,8816,8816,7244,7244,0,0,0,,,,,,,,,7865,6750,5286,4748,2818,Not Reported,,,,,,,,,,,7865,6750,5286,4748,2818,,,,,,,,,,,
Hungary,Operator Holding Account,Veolia Energia ZRt.,13-10-041573,2005-01-01,closed,Szabadság út,2040,Budaörs,11162,11162,11162,8934,8934,8934,8934,8934,2556,0,0,0,0,0,0,0,9003,3838,3141,3058,2830,1693,2762,2972,25,0,,,,,,,9003,3838,3141,4751,2830,,2762,2972,25,,,,,,,
Hungary,Operator Holding Account,"HMN Energia Termelõ, Szolgáltató és Kereskedelmi Kft.",01-09-732377,2005-01-01,closed,Bocskai út,1113,Budapest,11206,11206,11206,35654,10379,63294,20975,11828,14272,0,0,0,0,0,0,0,10460,39444,31024,35589,33771,38150,21129,13762,13882,Not Reported,,,,,,,10460,39444,31584,65949,3411,38151,21129,13762,,,,,,,,
Hungary,Operator Holding Account,Hungrana Keményítõ és Izocukorgyártó Kft.,07-09-001129,2005-01-01,open,Ipartelep,2432,Szabadegyháza,132888,132888,132888,198760,167690,286705,230197,222512,154755,152068,149348,146599,143822,141018,138179,135329,135625,139029,142001,216574,220239,231306,228917,222524,177954,169874,159408,158456,,,,,135625,139029,142001,216574,220239,231306,228917,222524,177954,169874,159408,158456,,,,
Hungary,Operator Holding Account,ALKALOIDA Vegyészeti Gyár ZRt.,15-10-040330,2005-01-01,closed,Csatárka utca,1025,Budapest,39837,39837,39837,34040,0,0,0,0,,,,,,,,,34304,29661,18037,14113,0,,,,,,,,,,,,34304,29661,18037,14113,,,,,,,,,,,,
Hungary,Operator Holding Account,IMERYS Magyarország Tûzállóanyaggyártó Kft.,06-09-009993,2005-01-01,open,Erzsébeti út,6800,Hódmezõvásárhely,8304,8304,8304,9599,9599,9599,9599,9599,7065,6943,6819,6693,6567,6439,6309,6179,8037,7399,6977,7418,4394,5617,6566,6411,6377,6994,6487,6518,,,,,,15436,6977,7418,4394,5617,6566,6411,6377,6994,6487,6518,,,,
Hungary,Operator Holding Account,INTERSPAN Faipari Kft.,15-09-060317,2005-01-01,closed,Ipar utca,4800,Vásárosnamény,10980,10980,10980,5839,5839,5839,5839,0,,,,,,,,,5884,3052,1322,757,558,1411,,,,,,,,,,,5884,3052,1322,757,558,1411,,,,,,,,,,
Hungary,Operator Holding Account,Kalcinátor Kft.,02-09-070026,2005-01-01,closed,Hrsz,7827,Beremend,165064,165064,165064,146376,146376,146376,146376,146376,0,0,0,0,0,0,0,0,132677,113143,141493,145731,83660,62582,2164,2637,0,Not Reported,,,,,,,132677,113143,141493,160331,69060,62582,2164,2637,,,,,,,,
Hungary,Operator Holding Account,Kaposvári Önkormányzati Vagyonkezelõ és Szolgáltató ZRt.,14-10-300030,2005-01-01,open,Fõ utca,7400,Kaposvár,20672,20672,20672,14307,14307,14307,14307,14307,8663,7753,6868,6012,5181,4379,3602,2853,15168,15534,12073,13252,13245,12762,13245,12088,12260,11885,12451,13709,,,,,15168,15534,12073,26497,,12762,13245,12088,12260,11885,12451,13709,,,,
Hungary,Operator Holding Account,Kazinc Therm Fûtõerõmû  Kft.,05-09-009234,2005-01-01,open,Gorkij utca,3700,Kazincbarcika,52735,52735,52735,47803,47803,47803,47803,47803,25147,22504,19936,17450,15042,12711,10456,8281,51902,49743,44681,43831,43201,45131,41766,36655,35764,24699,26038,26164,,,,,51902,49743,44681,43831,43201,45131,41766,36655,35764,24699,26038,26164,,,,
Hungary,Operator Holding Account,Kecskeméti TERMOSTAR Hoszolgáltató Kft.,03-09-104005,2005-01-01,open,Akadémia krt.,6000,Kecskemét,16532,16532,16532,15449,15449,15449,15449,15449,9627,8615,7633,6680,5758,4866,4002,3170,16774,14886,14499,14393,13992,15657,14323,13762,12366,7533,8391,6859,,,,,,31660,14499,14393,13992,15657,14323,13762,12366,7533,8391,6859,,,,
Hungary,Operator Holding Account,Kecskeméti TERMOSTAR Hoszolgáltató Kft.,03-09-104005,2005-01-01,open,Akadémia krt.,6000,Kecskemét,31828,31828,31828,30877,30877,30877,30877,30877,17440,15607,13826,12102,10432,8815,7252,5743,33525,31548,29300,30062,29681,31670,27891,23799,25773,22156,21924,23583,,,,,,65073,29300,59743,,31670,27891,23799,25773,22156,21924,23583,,,,
Hungary,Operator Holding Account,Kertész Termelo és Értékesíto Szövetkezet,18-02-000217,2005-01-01,closed,Vízöntõ utca,9700,Szombathely,13854,13854,13854,,,,,,,,,,,,,,4938,178,,,,Not Reported,,,,,,,,,,,4938,178,,,,,,,,,,,,,,
Hungary,Operator Holding Account,Kisterenyei Bányászati Építõanyaggyártó és Kereskedelmi Kft.,12-09-003589,2005-01-01,closed,Zrínyi utca,3078,Bátonyterenye,1783,1783,1783,962,962,962,962,962,,,,,,,,,866,580,836,176,22,72,56,0,,,,,,,,,866,580,836,176,22,72,58,962,,,,,,,,
Hungary,Operator Holding Account,Komlói Fûtõerõmû ZRt.,02-10-060315,2005-01-01,open,Bem József utca,7300,Komló,33270,33270,33270,29791,29791,29791,29791,29791,16314,14599,12934,11321,9758,8246,6783,5373,32346,32617,31064,29527,29384,22044,10478,7038,4988,3238,3230,3140,,,,,32346,32617,31064,29527,29384,22044,10478,7038,4988,3238,3230,3140,,,,
Hungary,Operator Holding Account,KÕBÁNYAHÕ Távhõtermelõ és Szolgáltató Kft.,01-09-719906,2005-01-01,open,Fertõ út,1107,Budapest,91137,91137,91137,87432,87432,87432,87432,87432,13364,12567,11791,11034,10297,9582,8884,8208,88110,85369,84999,78260,80097,79467,48940,47514,51570,56678,40998,39762,,,,,88110,85369,84999,237824,,,48940,47514,51570,56678,40998,39762,,,,
Hungary,Operator Holding Account,Kunsági Téglaipari Kft.,16-09-002664,2005-01-01,closed,Külterület Hrsz,5310,Kisújszállás,9199,9199,9199,,,,,,,,,,,,,,1940,18,,,,Not Reported,,,,,,,,,,,,244,1714,,,,,,,,,,,,,
Hungary,Operator Holding Account,Lasselsberger Hungária Kft.,01-09-697623,2005-01-01,closed,Grassalkovics út,1239,Budapest,14861,14861,14861,0,0,0,0,0,,,,,,,,,14681,263,0,0,0,,,,,,,,,,,,14681,263,,,,,,,,,,,,,,
Hungary,Operator Holding Account,Leier Hungária Építõanyaggyártó Kft.,08-09-004486,2005-01-01,open,Baross Gábor út,9024,Gyõr,39876,39876,39876,40815,37749,37749,37749,37749,23045,18862,18524,18182,17838,17490,17139,16784,37013,30484,27249,36337,19751,17722,16971,23976,13645,18289,21045,29231,,,,,33993,33504,27249,36337,19751,21496,13197,23976,13645,18289,21045,29231,,,,
Hungary,Operator Holding Account,Leier Hungária Építõanyaggyártó Kft.,08-09-004486,2005-01-01,open,Baross Gábor út,9024,Gyõr,27650,27650,27650,46843,46843,46843,46843,46843,22865,31678,31112,30539,29961,29377,28785,28192,35881,42183,43762,40476,26069,29419,17730,17456,19816,22798,23807,37078,,,,,32274,45790,43762,40476,26069,29419,17730,17456,19816,22798,23807,37078,,,,
Hungary,Operator Holding Account,Leier Tégla Kft.,10-09-026512,2005-01-01,closed,Szováti útfél,4200,Hajdúszoboszló,6715,6715,6715,,,,,,,,,,,,,,5333,25,0,,,Not Reported,,,,,,,,,,,4932,401,27,,,,,,,,,,,,,
Hungary,Operator Holding Account,LIGHTTECH Lámpatechnológiai Kft.,13-09-067088,2005-01-01,open,Hegyrejáró út,2120,Dunakeszi,4932,4932,4932,5794,5794,5794,5794,5794,4661,4580,4498,4415,4331,4247,4161,4076,4957,4905,4806,5109,4096,5345,5585,5889,4677,5793,4613,3986,,,,,4255,5607,4806,5109,4096,5345,5585,5889,4677,5793,4613,3986,,,,
Hungary,Operator Holding Account,IC Profil Kft.,19-09-517354,2005-01-01,open,Rákóczi utca,8200,Veszprém,79866,79866,79866,78744,78744,78744,78744,78744,212705,172418,102636,50373,49419,48456,47480,46500,79355,77910,76595,72753,47156,54771,51734,42273,35164,26415,13558,13341,,,,,79355,77910,76595,72753,47156,54771,51734,42273,35164,26415,13558,13341,,,,
Hungary,Operator Holding Account,STRABAG Általános Éptő Kft.,01-09-930940,2005-01-01,open,Gábor Dénes utca,1117,Budapest,3992,3992,3992,3787,3610,3610,3610,3610,2846,2547,2257,1974,1701,1436,1180,933,3638,3870,3275,3918,3099,3585,4256,3138,4692,4467,4008,3322,,,,,3638,3870,3275,3918,3099,3585,4256,3138,4692,7313,4008,476,,,,
Hungary,Operator Holding Account,STRABAG Általános Éptő Kft.,01-09-930940,2005-01-01,closed,Gábor Dénes utca,1117,Budapest,5432,5432,5432,,,,,,,,,,,,,,5849,699,0,,,Not Reported,,,,,,,,,,,5849,699,,,,,,,,,,,,,,
Hungary,Operator Holding Account,Magyar Cukor ZRt.,01-10-043032,2005-01-01,open,Pécsi u.,7400,Kaposvár,36826,36826,36826,29266,29266,29266,29266,29266,43033,42286,41530,40766,39993,39213,38424,37631,34414,24459,20825,15148,27203,25805,30919,22767,28557,23232,24465,34576,,,,,34414,24459,20825,15148,27203,25805,30919,22767,63621,23232,24465,34576,,,,
Hungary,Operator Holding Account,Magyar Cukor ZRt.,01-10-043032,2005-01-01,closed,Pécsi u.,7400,Kaposvár,47323,47323,47323,36804,0,0,0,0,,,,,,,,,43615,29866,27001,1933,0,,,,,,,,,,,,43615,29866,27001,1933,,,,,,,,,,,,
Hungary,Operator Holding Account,Magyar Földgáztároló Zrt.,01-10-045043,2005-01-01,open,Váci út,1138,Budapest,17319,17319,17319,15011,15011,17863,15011,15011,12913,12689,12462,6117,12001,11767,11530,11292,15453,14962,8125,11827,16082,3280,6364,7639,6674,10750,5008,8398,,,,,,30415,8125,11827,16082,3280,6364,7639,6674,10750,5008,8398,,,,
Hungary,Operator Holding Account,FGSZ Földgázszállító ZRt.,14-10-300230,2005-01-01,open,Tanácsház út,8600,Siófok,45855,45855,45855,87082,87082,97599,87082,87082,31366,28070,24863,21753,18740,15824,13002,10285,89647,83804,69509,78371,41442,38587,35378,29766,21299,30287,35676,40947,,,,,89647,83804,69509,78371,41442,38587,35378,29766,21299,30287,35676,40947,,,,
Hungary,Operator Holding Account,FGSZ Földgázszállító ZRt.,14-10-300230,2005-01-01,open,Tanácsház út,8600,Siófok,5533,5533,5533,11130,11130,11130,11130,11130,29241,26169,23179,10147,17470,14751,12121,9590,11459,13960,9459,4379,29865,46467,41572,47129,28642,36463,14114,40142,,,,,11458,13961,9459,45951,29865,46467,,47129,28642,36463,14114,40142,,,,
Hungary,Operator Holding Account,FGSZ Földgázszállító ZRt.,14-10-300230,2005-01-01,open,Tanácsház út,8600,Siófok,64436,64436,64436,43194,43194,43194,43194,43194,7774,33,29,26,22,19,15,12,44466,37409,25202,43012,27027,7223,996,9024,144,248,50,368,,,,,44466,37409,25202,71035,,7223,,9024,144,248,50,368,,,,
Hungary,Operator Holding Account,FGSZ Földgázszállító ZRt.,14-10-300230,2005-01-01,open,Tanácsház út,8600,Siófok,38410,38410,38410,27280,27280,27395,27280,27280,21908,0,0,0,0,0,0,0,28083,26017,29207,36178,4609,4655,764,14408,2729,436,117,2400,,,,,28083,26017,29207,36178,4609,4655,764,14408,2729,436,117,2400,,,,
Hungary,Operator Holding Account,FGSZ Földgázszállító ZRt.,14-10-300230,2005-01-01,open,Tanácsház út,8600,Siófok,13061,13061,13061,20999,20999,20999,20999,20999,16576,3712,6571,3,4954,4182,3437,2719,21617,24756,17322,21827,22469,9238,14439,20389,4460,8666,985,9595,,,,,21617,24756,17322,21827,22469,9238,14439,20389,4460,8666,985,9595,,,,
Hungary,Operator Holding Account,MOL Magyar Olaj- és Gázipari Nyrt,01-10-041683,2005-01-01,closed,Október huszonharmadika utca,1117,Budapest,15796,15796,15796,13688,13688,13688,0,0,,,,,,,,,13794,16312,14213,15276,14683,7562,,,,,,,,,,,13794,16312,14213,15276,14683,7562,,,,,,,,,,
Hungary,Operator Holding Account,MOL Magyar Olaj- és Gázipari Nyrt,01-10-041683,2005-01-01,closed,Október huszonharmadika utca,1117,Budapest,26582,26582,26582,22524,22524,22524,22524,22524,34819,34214,16802,0,0,0,0,0,22699,23415,19257,24256,24602,23131,18893,21978,22466,9947,581,,,,,,22699,23415,19257,24256,24602,23131,18893,21978,22466,9947,581,,,,,
Hungary,Operator Holding Account,MOL Magyar Olaj- és Gázipari Nyrt,01-10-041683,2005-01-01,closed,Október huszonharmadika utca,1117,Budapest,8687,8687,8687,0,0,0,0,0,,,,,,,,,10092,10558,8450,,,,,,,,,,,,,,10092,10558,8450,,,,,,,,,,,,,
Hungary,Operator Holding Account,MOL Magyar Olaj- és Gázipari Nyrt,01-10-041683,2005-01-01,closed,Október huszonharmadika utca,1117,Budapest,10645,10645,10645,,,,,,,,,,,,,,3924,,,,,Not Reported,,,,,,,,,,,3924,,,,,,,,,,,,,,,
Hungary,Operator Holding Account,MOL Magyar Olaj- és Gázipari Nyrt,01-10-041683,2005-01-01,closed,Október huszonharmadika utca,1117,Budapest,19922,19922,19922,22696,22696,22696,22696,22696,0,0,0,0,0,0,0,0,22872,21964,21186,18265,18451,20794,20479,13931,,,,,,,,,22872,21964,21186,59538,18451,,,13931,,,,,,,,
Hungary,Operator Holding Account,MOL Magyar Olaj- és Gázipari Nyrt,01-10-041683,2005-01-01,closed,Október huszonharmadika utca,1117,Budapest,34368,34368,34368,26444,26444,26444,26444,26444,,,,,,,,,26649,26888,22928,20954,19784,19108,17474,11760,,,,,,,,,26649,26888,22928,20954,19784,19108,17474,11760,,,,,,,,
Hungary,Operator Holding Account,MOL Magyar Olaj- és Gázipari Nyrt,01-10-041683,2005-01-01,open,Október huszonharmadika utca,1117,Budapest,43527,43527,43527,40844,40844,40844,40844,40844,23769,23356,22938,22516,22089,21658,21222,20785,41161,40193,35095,37712,34223,33374,30820,30381,25947,19342,19090,20152,,,,,41161,40193,35095,71086,34223,,30820,30381,25947,19342,19090,20152,,,,
Hungary,Operator Holding Account,Wienerberger Téglaipari  ZRt.,01-10-041706,2005-01-01,closed,Bártfai utca,1119,Budapest,22176,22176,22176,17125,17125,0,0,0,,,,,,,,,12366,19643,20388,9250,0,,,,,,,,,,,,12366,19643,20388,9250,,,,,,,,,,,,
Hungary,Operator Holding Account,MVM GTER Zrt.,13-10-041190,2005-01-01,open,Kinizsi utca,2040,Budaörs,6199,6199,6199,1637,1637,1639,1639,1639,0,0,0,0,0,0,0,0,2255,1749,2203,2165,1980,4122,7922,6459,3111,2430,4544,2499,,,,,2255,1749,2203,2328,2143,4287,7922,5968,3111,2430,4544,2499,,,,
Hungary,Operator Holding Account,MVM MIFŰ Miskolci Fûtõerõmû Kft.,05-09-009782,2005-01-01,open,Tatár utca,3531,Miskolc,68721,68721,68721,61024,61024,61024,61024,61024,21744,9729,4310,3772,6503,5496,4521,3581,66257,63677,59244,62096,58911,60704,44972,28195,22556,14042,13246,17669,,,,,66257,63677,59244,62096,58911,60704,44972,28195,22556,14042,13246,17669,,,,
