Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Netherlands,Operator Holding Account,Air Liquide Industrie B.V.,24266306,2013-01-02,open,Weena 312,3012 NJ,Rotterdam,,,,,,,,,225388,221473,217512,213510,209465,205380,201245,197095,,,,,,,,,96169,95386,85179,59083,,,,,,,,,,,,,96169,95386,85179,59083,,,,
Netherlands,Operator Holding Account,KWS Infra B.V.,05062469,2013-01-01,open,Lange Dreef 9,4131 NJ,VIANEN UT,,,,,,,,,2225,1991,1763,1543,1329,1123,923,730,,,,,,,,,2731,2568,2959,2301,,,,,,,,,,,,,2731,2568,2959,2301,,,,
Netherlands,Operator Holding Account,Bruil Infra B.V.,09040821,2013-01-01,open,Pascalstraat 15,6716 AZ,EDE GLD,,,,,,,,,2195,1964,1740,1522,1312,1107,910,720,,,,,,,,,4360,3393,2077,2160,,,,,,,,,,,,,4360,3393,2077,2160,,,,
Netherlands,Operator Holding Account,Asfalt Productie Westerbroek b.v.,04056756,2013-01-01,open,Energieweg 20,9608 PZ,Westerbroek,,,,,,,,,4139,3704,3281,2870,2472,2087,1715,1357,,,,,,,,,3413,4137,2853,2847,,,,,,,,,,,,,3413,4137,2853,2847,,,,
Netherlands,Operator Holding Account,Bruil Infra B.V.,09040821,2013-01-02,closed,Pascalstraat 15,6716 AZ,EDE GLD,,,,,,,,,2775,0,0,0,0,0,0,0,,,,,,,,,4336,,,,,,,,,,,,,,,,2775,1561,,,,,,
Netherlands,Operator Holding Account,Echter Asfaltcentrale B.V.,13020600,2013-01-01,closed,Havenweg 30,6101 AB,Echt,,,,,,,,,1590,1424,1261,0,0,0,0,0,,,,,,,,,1440,1090,1,,,,,,,,,,,,,,1440,1090,1,,,,,
Netherlands,Operator Holding Account,Asfaltcentrale Rotterdam (ACR) B.V.,24349349,2013-01-01,open,Plaatweg 17,3197 KW,Botlek Rotterdam,,,,,,,,,5924,5301,4696,4111,3543,2994,2463,1951,,,,,,,,,7214,4194,5667,5878,,,,,,,,,,,,,7214,4194,5667,5878,,,,
Netherlands,Operator Holding Account,Gebr. Van Kessel Wegenbouw B.V.,11016659,2013-01-01,open,Kornedijk 7A,4116 CE,BUREN GLD,,,,,,,,,5595,5007,4435,3880,3343,2823,2319,1835,,,,,,,,,6039,5825,5327,4360,,,,,,,,,,,,,6039,5825,5327,4360,,,,
Netherlands,Operator Holding Account,KWS Infra B.V.,05062469,2013-01-01,open,Lange Dreef 9,4131 NJ,VIANEN UT,,,,,,,,,1890,1692,1498,1311,1129,954,784,620,,,,,,,,,3800,2638,3195,2951,,,,,,,,,,,,,3800,2638,3195,2951,,,,
Netherlands,Operator Holding Account,Koudasfalt Staphorst B.V.,05024903,2013-01-01,open,Leenders 3,7951 KM,Staphorst,,,,,,,,,3267,2924,2590,2267,1952,1648,1354,1072,,,,,,,,,3802,4045,3177,3316,,,,,,,,,,,,,3802,4045,3177,3316,,,,
Netherlands,Operator Holding Account,ACU B.V.,53046552,2013-01-01,open,Groenewoudsedijk 7,3528 BG,Utrecht,,,,,,,,,3731,3339,2958,2587,2229,1882,1546,1223,,,,,,,,,4199,3422,4410,4860,,,,,,,,,,,,,4199,3422,4410,4860,,,,
