Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Slovenia,Operator Holding Account,STEKLARNA ROGAŠKA D.O.O.,5045657000,2005-01-01,open,Ulica talcev 1,SI-3250,Rogaška Slatina,20634,19593,18552,13156,13156,13156,13156,13156,11976,11768,11558,11345,5894,5779,5662,5547,12803,12274,12471,12350,8701,10305,10446,10090,9612,10683,9463,7125,,,,,12803,12274,12471,12350,8701,10305,10446,10090,9612,10683,9463,7125,,,,
Slovenia,Operator Holding Account,"GORIŠKE OPEKARNE, d.d.",5095085000,2005-01-11,open,Merljaki 7,SI-5292,Renče,22046,21181,20316,18113,18113,18113,18113,18113,,,,,,,,,18400,18341,16620,16726,10868,14675,16126,9283,Excluded,Excluded,Excluded,Excluded,,,,,18400,18341,16620,16726,10868,14675,16126,9283,,,,,,,,
Slovenia,Operator Holding Account,"SOLKANSKA INDUSTRIJA APNA, d.o.o.",5033659000,2005-01-01,closed,Cesta IX korpusa 106,SI-5250,Solkan,59792,58981,58170,47386,47386,47386,47386,47386,,,,,,,,,55248,53441,46139,39436,14719,14126,14248,15338,,,,,,,,,55248,53441,46139,39436,14719,14126,14248,15338,,,,,,,,
Slovenia,Operator Holding Account,"IGM ZAGORJE, D.O.O.",5033144000,2005-01-01,open,Savska cesta 1,SI-1410,Zagorje ob Savi,52752,52087,51421,81056,81056,81056,81056,81056,102981,101191,99382,97553,95704,93839,91949,90053,92578,111012,99347,96237,70000,93332,92717,64553,58005,54128,58132,58203,,,,,92578,111012,99347,96237,70000,93332,92717,64553,58005,54128,58132,58203,,,,
Slovenia,Operator Holding Account,OPEKARNA PRAGERSKO D.D.,5222044000,2005-01-01,closed,Ptujska cesta 37,SI-2331,Pragersko,9894,9446,8998,6100,6100,6100,6100,6100,,,,,,,,,6053,7779,7478,3491,1152,0,0,0,Excluded,Excluded,,,,,,,6053,7779,7478,3491,1152,,,,,,,,,,,
Slovenia,Operator Holding Account,IAK D.O.O.,5460069000,2005-01-01,open,Kresnice 14,SI-1281,Kresnice,34426,33999,33572,20629,20629,20629,20629,20629,,,,,,,,,15975,15390,20616,11053,10669,13626,14552,17780,Excluded,Excluded,Excluded,Excluded,,,,,15975,15390,20616,11053,10669,13626,14552,17780,,,,,,,,
Slovenia,Operator Holding Account,"MARTEX, D.O.O.",5564123000,2005-01-01,closed,Volčja Draga 43 B,SI-5293,Volčja Draga,13777,13086,12395,16262,16262,16262,16262,16262,144,140,0,0,0,0,0,0,13060,14570,14250,13191,8341,9426,5303,0,0,0,,,,,,,13060,14570,14250,13191,8341,9426,5930,,,,,,,,,
Slovenia,Operator Holding Account,"WIENERBERGER, d.o.o.",5076382000,2005-01-01,open,Opekarniška 5,SI-2270,Ormož,12306,11781,11257,11300,11300,11300,11300,11300,12564,12347,12126,11902,11677,11449,11219,10988,11283,13168,14378,13305,6035,7590,6621,5530,5246,5444,5585,8128,,,,,11283,13168,14378,13305,6035,7590,6621,5530,5246,5444,5585,8089,,,,
Slovenia,Operator Holding Account,"URSA SLOVENIJA, D.O.O.",5584086000,2005-01-01,open,Povhova ulica 2,SI-8000,Novo mesto,18170,17458,16746,17024,17024,17024,17024,17024,,,,,,,,,16887,13897,13525,14557,13419,14753,13182,14280,Excluded,Excluded,Excluded,Excluded,,,,,16887,13897,13525,14557,13419,14753,13182,14280,,,,,,,,
Slovenia,Operator Holding Account,STC d.o.o.,54610150,2005-01-01,closed,Stanetova ulica 2,SI-3000,Celje,6486,6158,5829,4551,4551,,,,,,,,,,,,4927,5127,4593,2764,0,0,Not Reported,,,,,,,,,,4927,5127,4593,2764,,,,,,,,,,,,
