Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Norway,Operator Holding Account,Gassco AS,983452841,2009-04-02,open,Postboks 93,5501,Haugesund,,,,0,0,0,0,0,,,,,,,,,,,,13904,13339,14537,13819,13871,12438,17243,12813,13096,,,,,,,,13904,13339,14537,13819,13871,12438,17243,12813,13096,,,,
Norway,Operator Holding Account,Gassco AS,983452841,2009-04-02,open,Postboks 93,5501,Haugesund,,,,64650,64650,64650,64650,64650,69330,68126,66908,65677,64433,63177,61904,60627,,,,83480,64164,65655,66469,65643,63030,63729,62325,63068,,,,,,,,83480,64164,65655,66469,65643,63030,63729,62325,63068,,,,
Norway,Operator Holding Account,Gassco AS,983452841,2009-04-02,open,Postboks 93,5501,Haugesund,,,,977088,977088,977088,977088,977088,869550,854447,839166,823725,808120,792361,776406,760396,,,,1200731,1129194,1073963,1046342,1080477,1101492,1191926,1154743,1115941,,,,,,,,1200731,1129194,1073963,1046342,1080477,1101492,1190492,1156242,1115876,,,,
Norway,Operator Holding Account,GE Healthcare AS,914829674,2009-04-02,open,Postboks 4220 Nydalen,0485,Oslo,,,,3489,3489,3489,3489,3489,13408,13175,12940,12702,12461,12218,11972,11725,,,,2761,2021,3123,2653,1862,12953,11415,13311,15905,,,,,,,,2761,2021,3123,2653,1862,12953,11415,13311,15905,,,,
Norway,Operator Holding Account,Glava AS,912008754,2009-04-02,open,Postboks F,1801,Askim,,,,11972,11972,11972,11972,11972,6247,6138,6028,5917,5805,5692,5577,5462,,,,10499,9725,11002,10396,10574,10602,9953,10718,11088,,,,,,,,10499,9725,11002,10396,10574,10602,9953,10718,11088,,,,
Norway,Operator Holding Account,Glava AS,912008754,2009-04-02,open,Postboks F,1801,Askim,,,,4568,4568,4568,4568,4568,2387,2345,2304,2262,2218,2175,2132,2087,,,,4126,4428,4716,4148,4302,4201,3888,4081,4527,,,,,,,,4126,4428,4716,4148,4302,4201,3866,4103,4527,,,,
Norway,Operator Holding Account,Glomma Papp AS,912014177,2009-04-02,closed,Postboks 145,1701,Sarpsborg,,,,8314,8314,8314,8314,8314,,,,,,,,,,,,10013,10697,17299,5504,125,,,,,,,,,,,,10013,10697,17299,5504,125,,,,,,,,
Norway,Operator Holding Account,Eidsiva Bioenergi AS,980258165,2009-04-02,open,Kallerudlia 9,2818,Gjøvik,,,,832,832,832,832,832,9848,8812,7806,6829,5883,4968,4082,3229,,,,1071,2466,4952,2590,764,488,405,495,300,,,,,,,,1071,2466,4952,2590,764,488,405,495,300,,,,
Norway,Operator Holding Account,Hellefoss Paper AS,911655160,2009-04-02,open,Postboks 69,3300,Hokksund,,,,15292,15292,15292,15292,15292,14298,14050,13799,13545,13288,13029,12767,12503,,,,15795,17376,21258,10326,1098,452,318,332,390,,,,,,,,15795,17376,20570,11014,616,452,318,332,390,,,,
Norway,Operator Holding Account,Huhtamaki Norway AS,934873319,2009-04-02,closed,Viul,3514,Hønefoss,,,,400,400,400,400,400,,,,,,,,,,,,706,13,136,15,0,,,,,,,,,,,,706,13,136,15,,,,,,,,,
