Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Romania,Operator Holding Account,S.C. ALRO S.A.,J28/8/1991,2010-12-23,open,"Str. Pitesti, Nr. 116",230048,Slatina,0,0,104539,94389,94389,94388,94388,94388,30146,29622,29093,19689,16958,16628,16292,15956,,,18965,16699,18479,23977,19858,20790,20176,21903,21877,20719,,,,,,,18965,16699,18479,23977,19858,20790,20176,21903,21877,20719,,,,
Romania,Operator Holding Account,S.C. ALRO S.A.,J28/8/1991,2012-01-27,open,"Str. Pitesti, Nr. 116",230048,Slatina,0,0,79642,71964,71964,71964,71964,71964,458099,450143,442092,433958,425737,417435,409029,400594,,,68392,66548,48760,47901,52526,48863,373954,377880,392448,393433,,,,,,,68392,66548,48760,47901,52526,48863,373954,377880,392448,393433,,,,
Romania,Operator Holding Account,SC ALUM SA TULCEA,RO2360405,2008-04-18,open,Str. Isaccei nr.82,820228,Tulcea,0,0,854989,751190,751190,751190,751190,751190,442105,434426,426657,418806,410871,402860,394749,386608,,,41104,36,42893,337037,374125,299222,261995,245662,259808,270634,,,,,,,41104,36,42893,337037,374125,299222,261995,245662,259808,270634,,,,
Romania,Operator Holding Account,SC AMBRO SA,2691530,2008-04-18,open,Calea Unirii 24,720019,Suceava,0,0,144273,157469,157469,157468,157468,157468,16854,16561,16265,15965,15663,15359,15048,14738,,,68563,13229,12221,16994,14506,13800,14990,19642,20107,21326,,,,,,,68563,13229,12221,16994,14506,13800,14990,19642,20107,21326,,,,
Romania,Operator Holding Account,SC CHEMGAS HOLDING CORPORATION SRL,RO 24978785,2008-04-18,open,"Soseaua Cãlãraºi, km 4",920120,Slobozia,0,0,178729,377205,377204,377204,377204,377204,578959,568903,558729,293823,163355,160168,156944,153708,,,56416,302946,460177,562543,457160,461184,890194,903650,216598,167100,,,,,,,178729,302946,460177,562543,457160,461184,890194,903650,,96968,,,,
Romania,Operator Holding Account,SC AMURCO SRL Bacau,17488233,2008-04-18,open,Str. Chimiei Nr. 1,600289,Bacau,0,0,845374,744288,744288,744288,744288,744287,460577,226289,111121,0,0,0,0,0,,,613326,471541,467505,502919,561342,536469,246205,149491,0,,,,,,,,613326,471541,467505,502919,561342,536469,246205,149491,,,,,,
Romania,Operator Holding Account,SC CET ARAD SA,J02/336/2002,2008-04-18,open,"STR.6 VANATORI, FN",310162,Arad,0,0,39828,35037,35036,35036,35036,35036,16522,20459,16567,7377,10151,8394,6905,5469,,,25749,34214,37555,31397,18052,9174,9762,11869,8144,9903,,,,,,,25749,34214,37555,31397,18052,9174,9762,11869,8144,9903,,,,
Romania,Operator Holding Account,SC CET ARAD SA,J02/336/2002,2008-04-18,open,"STR.6 VANATORI, FN",310162,Arad,0,0,488896,428502,428502,428502,428501,428501,186230,153462,124263,98532,76113,59260,48747,38610,,,606781,613667,399491,353987,375470,364671,314260,268833,139897,167253,,,,,,,606781,613667,399491,353987,375470,364671,314260,268833,139897,167253,,,,
Romania,Operator Holding Account,SC ARCELORMITTAL TUBULAR PRODUCTS Roman SA,RO 2057240,2008-04-18,open,"Str. Stefan cel Mare, Bl 15A/1",611040,Roman,0,0,92364,80586,80586,80586,80586,80585,104304,102493,100660,51880,50897,49904,48899,47891,,,118299,107321,47639,81416,88968,88886,87095,88614,46750,36254,,,,,,,118299,107321,47639,81416,88968,88886,87095,88614,46750,36254,,,,
Romania,Operator Holding Account,SC ARCELORMITTAL GALATI SA,1639739,2008-04-18,open,Smardan1,800698,Galati,0,0,10740796,11335574,11335573,11335573,11335573,11335573,3504190,3443304,3337833,6346174,6172722,6052335,5930448,5808138,,,9750598,7586062,3799190,4583475,4248582,3727343,3808207,3628982,4288727,4237696,,,,,,,9750598,7586062,3799190,4583475,4248582,3727343,3808207,3628982,4288727,4237696,,,,
Romania,Operator Holding Account,SC ARCELORMITTAL HUNEDOARA SA,RO2126855,2008-04-18,open,"DJ 687, Nr. 4",331111,Hunedoara,0,0,210315,238098,238098,238098,238098,238098,41705,40981,61535,60403,59258,58102,56933,55759,,,96994,55193,22289,35171,33348,43278,43808,51549,50533,53448,,,,,,,96994,55193,22289,35171,33348,43278,43808,51549,50533,53448,,,,
Romania,Operator Holding Account,S.C. ARDEALUL S.A.,RO646347,2008-04-18,open,Str. AL. I. CUZA NR. 24,445100,CAREI,0,0,6076,5388,5388,5388,5388,5388,6428,6071,4612,4409,5046,4719,4401,4092,,,1720,2186,1332,1665,1970,545,851,803,520,918,,,,,,,1720,2186,1332,1665,1970,545,851,803,520,918,,,,
Romania,Operator Holding Account,SC Lapp Insulators SA,RO254947,2008-04-18,open,"Str. 22 Decembrie 1989, nr 31",401113,Cluj,0,0,27607,24165,24165,24164,24164,24164,7390,7262,7131,7001,6868,6734,6598,6462,,,7682,7468,4593,6010,7119,7766,6785,6786,8645,6991,,,,,,,7682,7468,4593,6010,7119,7766,6785,6786,8645,6991,,,,
