Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Denmark,Operator Holding Account,BORDING KRAFT-VARMEVAERK,Europavej 2,Ikast,,,,0,0,11868,9493,9493,,,,,,,,,,,,,7484,9368,7646,6774,,,,,,,,,,,,,7484,9368,7646,6774,,,,,,,,
Denmark,Operator Holding Account,Børge Heidmann  Bech,Ågade 16,Bindslev,4948,3711,3711,3542,0,0,0,0,,,,,,,,,3765,4624,4801,2980,0,,,,,,,,,,,,8566,4624,,2980,,,,,,,,,,,,
Denmark,Operator Holding Account,BORNHOLMS EL-PRODUKTION A/S,Skansevej 2,Rønne,76257,57193,57193,54250,54250,54250,54250,54250,30026,24974,20443,16422,13941,11780,9690,7675,68320,79355,57270,64917,71837,80708,48195,48744,67007,40855,45809,49648,,,,,68320,79355,57270,167349,,80708,17600,48744,67007,40855,45809,49690,,,,
Denmark,Operator Holding Account,BRAEDSTRUP TOTALENERGIANLAEG A/S,Fjernvarmevej 2,Brædstrup,28586,21439,21439,18282,18282,18282,18282,18282,7386,6609,5855,5125,4418,3733,3071,2433,14811,14858,10696,11306,10616,14707,12996,8530,8508,6637,5746,7654,,,,,25507,14858,,11306,10616,14707,12996,8530,8508,6637,5746,7654,,,,
Denmark,Operator Holding Account,BRAMMING FJERNVARME AMBA,Grønningen 7,Bramming,49634,37226,37226,30416,30414,30414,30414,30414,13521,12100,10720,9382,8087,6834,5622,4452,25365,20334,15061,16381,17756,19964,17968,15139,14289,12342,13011,13469,,,,,40426,20334,,52105,,19964,,15139,14289,12342,13011,13469,,,,
Denmark,Operator Holding Account,BRANDE FJERNVARME A.M.B.A.,Præstevænget 11,Brande,24862,18646,18647,15233,15229,15229,15229,15229,3560,3186,1411,1235,2129,1799,1480,1173,13898,12753,11414,10980,10143,11785,9843,3810,2734,1717,1863,2395,,,,,13898,12753,11414,10980,10143,11785,9843,3810,2734,1717,1863,2395,,,,
Denmark,Operator Holding Account,BROAGER FJERNVARMESELSKAB AMBA,Østergade 21,Broager,15333,11500,11499,10599,10599,10599,10599,10599,,,,,,,,,8905,7927,7104,7452,5800,6778,6317,5302,,,,,,,,,16009,7927,,13769,5800,6778,,5302,,,,,,,,
Denmark,Operator Holding Account,BRODRENE HARTMANN A/S,Ørnegårdsvej 18,Gentofte,97632,73224,73224,72836,72833,72833,72833,72833,42682,38277,33990,29833,25805,21904,18129,14497,84924,80834,81483,73541,60265,61736,57593,56642,54572,51001,35594,41156,,,,,,165758,81483,73541,60265,61736,57593,56642,54572,51001,35594,41156,,,,
Denmark,Operator Holding Account,BROENDBY FJERNVARME A.M.B.A.,Kirkebjerg Allé 92 A,Brøndby,1070,802,803,743,742,742,742,742,626,560,496,434,374,316,259,205,478,661,195,338,515,1339,356,1201,1254,732,577,837,,,,,478,661,195,338,515,1339,356,1201,1254,732,577,837,,,,
Denmark,Operator Holding Account,BROENDBY FJERNVARME A.M.B.A.,Kirkebjerg Allé 92 A,Brøndby,1536,1152,1153,988,985,985,985,985,930,832,369,645,278,235,193,153,673,269,354,369,900,2274,204,1097,1164,569,788,664,,,,,673,269,354,369,900,2274,204,1097,1164,569,788,664,,,,
Denmark,Operator Holding Account,BROENDBY FJERNVARME A.M.B.A.,Kirkebjerg Allé 92 A,Brøndby,727,545,546,502,501,501,501,501,348,623,138,242,416,351,289,228,325,180,172,148,343,1581,119,368,526,228,447,856,,,,,325,180,172,491,,1581,119,368,526,228,447,856,,,,
Denmark,Operator Holding Account,BROENDERSLEV VARME A/S,Virksomhedsvej 20,Brønderslev,88981,66736,66736,61480,61479,61479,61479,61479,22932,20522,18181,15913,13716,11591,9535,7553,51329,50574,42138,46695,34744,46956,40713,34972,32972,28049,23997,34869,,,,,93467,50574,,46695,34744,46956,40713,34972,32972,28049,23997,34869,,,,
Denmark,Operator Holding Account,BROERUP FJERNVARME A M B A,Vandværksvej 5,Brørup,16189,12142,12142,10831,10830,10830,10830,10830,5370,4806,4257,3727,3212,2714,2233,1769,9371,8568,7850,8330,8598,10088,4527,2622,2654,1125,1009,1176,,,,,9371,8568,7850,18418,8598,,4527,2622,2654,1125,1009,1176,,,,
Denmark,Operator Holding Account,BROVST FJERNVARME ANDELSSELSKAB,Bøge Bakker 3,Brovst,21074,15806,15805,12999,12999,12999,12999,12999,6204,5552,4919,4305,3710,3136,2579,2044,11464,10914,10138,9292,10620,12294,10692,8456,7244,6076,5049,5660,,,,,11464,10914,10138,19984,10620,12294,,8456,7244,6076,5049,5660,,,,
Denmark,Aircraft Operator Account,"CANYON GATE FLIGHT SERVICES, INC.",8904 Canyon Springs DRIVE,Las Vegas,,,,,,,,,,,,,,,,,,,,,,,,46,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,46,,,,,,
Denmark,Operator Holding Account,CARLSBERG DANMARK A/S,Vesterfælledvej 6,København V,40722,30542,30541,28105,28104,28104,28104,28104,5395,0,0,0,0,0,0,0,24412,18773,14342,12049,6819,6851,6092,5870,5379,,,,,,,,38754,18773,,18868,,6851,6092,5870,5379,,,,,,,
Denmark,Operator Holding Account,CARLSBERG SUPPLY COMPANY DANMARK A/S,Vesterfælledvej 6,København V,27647,20735,20735,22769,22769,22769,22769,22769,18518,16572,14678,12843,11064,9342,7676,6072,20596,20076,20526,18736,24602,18422,17149,14995,16843,13847,14324,17580,,,,,41122,20076,,43338,,18422,17149,14995,16843,13847,14324,17580,,,,
Denmark,Operator Holding Account,Carsten  Nielsen,Skanderborgvej 277,Viby J,36815,27611,27611,,,,,,,,,,,,,,27602,11467,0,,,,,,,,,,,,,,27602,11467,,,,,,,,,,,,,,
Denmark,Operator Holding Account,CHEMINOVA A/S,Thyborønvej 78,Harboøre,111670,83752,83752,78507,78505,78505,78505,78505,54403,53456,52510,51563,25595,25117,24639,24160,85700,80544,71815,74276,65406,56721,47809,44726,45249,43829,40384,34907,,,,,157515,80544,,74276,65406,56721,47809,44726,45249,43829,40384,34907,,,,
Denmark,Aircraft Operator Account,CIMBER A/S,Kystvejen 2 - 4,Kastrup,,,,,,,,,102360,102360,102360,102360,102360,102360,102360,102360,,,,,,,,,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,,,,,,
Denmark,Aircraft Operator Account,Cimber Sterling A/S,c/o Kromann Reumert,Cph Ø,,,,,,,,126196,,,,,,,,,,,,,,,,64965,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,64965,,,,,,,,
