Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Bulgaria,Operator Holding Account,KERAMAT AD,str.Alexander Stamboliiski 77,Kaspichan,,,,13456,16082,13860,13860,14450,0,0,0,0,0,0,0,0,,,15777,13456,0,48,17,16,0,0,0,0,,,,,,,,,13456,48,17,16,,,,,,,,
Bulgaria,Operator Holding Account,KERAMAT AD,str.Alexander Stamboliiski 77,Kaspichan,,,,22687,24006,20689,20689,21571,6938,10633,13390,13144,12894,12644,12389,12133,,,23551,22687,7005,4913,8516,9007,9125,10961,10986,9303,,,,,,,,,29692,4913,8516,9007,9125,10961,10986,9303,,,,
Bulgaria,Operator Holding Account,Keramengeneering AD KZ Dragovishtica,"str.Porto Lagos,1",Sofia,,,,6139,7834,6751,6751,7039,1669,1640,1611,0,0,0,0,0,,,7685,6139,2632,1123,1486,1030,999,857,0,0,,,,,,,,,8895,1000,1486,1029,999,857,,,,,,
Bulgaria,Operator Holding Account,Keramichna kashta Straldja EOOD,Industrialna zona,Straldja,,,,6534,7908,6815,6815,7106,5925,2911,2859,2807,2753,2700,2645,2591,,,7758,6534,6351,7205,4765,4143,3684,3406,2161,0,,,,,,,,,12885,7205,4765,4143,3684,,5567,,,,,
Bulgaria,Operator Holding Account,Keramik – GT JSC,"str.Opalchenska,37",General Tochevo,,,,14577,14894,12836,12836,13383,1096,0,0,0,2038,1998,1958,1917,,,14612,14577,3138,113,1854,1545,0,0,0,2566,,,,,,,,,17715,113,1854,1545,,,,2566,,,,
Bulgaria,Operator Holding Account,Keramika – 98 OOD,bul.Bulgaria 9,Letniza,,,,628,640,552,552,0,,,,,,,,,,,,628,0,0,0,Not Reported,,,,,,,,,,,,,628,,4,,,,,,,,,
Bulgaria,Operator Holding Account,Keramika Burgas LTD,"q.Sarafovo,B.P.165",Burgas,,,,9053,11792,10162,10162,10595,8616,8466,8315,8162,6684,6553,6422,6289,,,11568,9053,5267,4023,8578,7065,8532,11090,7183,6001,,,,,,,,,14320,4023,8578,7065,8532,11090,7183,6001,,,,
Bulgaria,Operator Holding Account,KERAMINGENERING AD,Bagrenci,Bagrenci,,,,3544,3774,3252,3252,3391,418,410,403,396,388,380,373,365,,,3702,3544,1043,658,825,380,590,400,347,336,,,,,,,,,4587,658,825,380,590,400,347,336,,,,
Bulgaria,Operator Holding Account,KEROS BULGARIA EAD,str. Sveti Spiridon 11,Ruse,,,,,,,,9325,12939,12714,12487,12257,12025,11791,11552,11315,,,,,,,,12413,17496,16842,15974,19865,,,,,,,,,,,,12413,17496,16842,15974,19865,,,,
Bulgaria,Operator Holding Account,KNAUF BULGARIA EOOD,str. Angelov vrach 27,Sofia,,,,,,,,,21155,25984,25524,25064,24603,24143,23684,23223,,,,,,,,,23195,20371,20420,20338,,,,,,,,,,,,,23195,20371,20420,20338,,,,
Bulgaria,Operator Holding Account,KOSTENETS PAPER MILL EAD,"str.Saedinenie,2",Kostenetz,,,,12198,38260,74003,74004,77158,8928,8773,8616,8456,8297,8134,7971,7807,,,15324,12198,9088,9465,14870,21267,24831,19185,18742,17663,,,,,,,,,21286,9465,14870,21267,24831,19185,18742,17663,,,,
Bulgaria,Operator Holding Account,KRONOSPAN BULGARIA EOOD,Severozapadna promichlena zona,Burgas,,,,15130,17969,15486,15486,16146,36950,36308,35659,35003,34340,33670,32992,32312,,,17628,15130,17749,21970,21715,13714,2475,3869,3037,1647,,,,,,,,,32879,21970,21715,13714,2475,3869,3037,1647,,,,
Bulgaria,Operator Holding Account,KRONOSPAN BULGARIA EOOD,Severozapadna promichlena zona,Burgas,,,,6158,6277,5410,5410,5640,7209,7084,6957,6829,6700,6569,6437,6304,,,3596,6158,1772,5655,5494,6120,4575,4397,4572,1661,,,,,,,,,7930,5655,5494,6120,4575,4397,4572,1661,,,,
Bulgaria,Operator Holding Account,KZ Razdelna,Razdelna,Razdelna,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Operator Holding Account,KZ Razdelna,Razdelna,Razdelna,,,,0,2976,5179,5179,5399,0,0,0,0,0,0,0,0,,,,,2976,1329,113,45,0,Not Reported,,,,,,,,,,,,4305,113,45,,,,,,,,
Bulgaria,Operator Holding Account,Lesoplast AD,"str.Angel Balevski,2,q.",Troyan,,,,5600,7418,6393,6393,6665,,,,,,,,,,,7277,5600,0,0,0,0,,,,,,,,,,,,,5600,,,,,,,,,,,
Bulgaria,Operator Holding Account,Lukoil Energy & Gas Bulgaria EOOD,Industrial zone Lukoil Neftochim Burgas,Burgas,,,,,,,,,21360,19116,16934,7411,12776,10796,8881,7034,,,,,,,,258185,245160,208208,257765,279760,,,,,,,,,,,,258185,245160,208208,257765,279760,,,,
Bulgaria,Operator Holding Account,LUKOIL Neftochim Bourgas AD,Burgas,Burgas,,,,2490239,2772968,2389763,2389785,2491637,1258839,1236974,1214851,1192499,1169906,1147093,1123995,1100817,,,2720388,2490239,1154441,1080952,2219299,1081498,1140474,1024860,1232026,1643313,,,,,,,,,3644680,1080952,2219299,1081498,1140474,1024860,1232026,1643313,,,,
Bulgaria,Operator Holding Account,Marizatex PLC,bul.Vasil Levski 144,Plovdiv,,,,2071,0,0,0,0,,,,,,,,,,,3182,2071,Not Reported,Not Reported,,,,,,,,,,,,,,,2071,,,,,,,,,,,
Bulgaria,Operator Holding Account,Mayr-Melnhof Nikopol AD,Industrialna zona,Nikopol,,,,12861,0,0,0,0,,,,,,,,,,,22018,12861,Not Reported,0,0,,,,,,,,,,,,,,12861,,,,,,,,,,,
Bulgaria,Operator Holding Account,MELGI EOOD,str. 9-ta 21,Sofia,,,,,,,,,827,741,0,0,0,0,0,0,,,,,,,,,571,193,314,,,,,,,,,,,,,,571,193,314,,,,,
Bulgaria,Operator Holding Account,Mizia&Termoblok,"Vassil Levski 15,et.10",Veliko Tarnovo,,,,5282,23148,19949,19949,0,,,,,,,,,,,22709,5282,0,827,0,,,,,,,,,,,,,,5282,827,,,,,,,,,,
Bulgaria,Operator Holding Account,MONDI STAMBOLIJSKI EAD,"str.Zavodska,1",Stamboliiski,,,,66835,98807,85152,85153,88782,51891,50990,50078,49156,48225,47285,46333,45377,,,96933,66835,30662,27362,21438,20492,25741,32505,17596,19290,,,,,,,,,97497,27362,21438,20492,25741,32505,17596,19290,,,,
Bulgaria,Operator Holding Account,NEOCHIM AD,Iztochna Industrialna zona,Dimitrovgrad,,,,257832,262815,226496,226498,236151,533961,524686,515302,505822,496238,486560,476763,466932,,,,257832,142646,181289,291974,228763,542959,597598,753748,748013,,,,,,,,,400478,181289,291974,228763,542959,597598,753748,748013,,,,
Bulgaria,Operator Holding Account,NIKOM - 97 AD,"bul.Vassil Levski 15, et.10",Veliko Tarnovo,,,,0,0,0,0,10400,1433,1408,1383,1619,2663,2611,2558,2505,,,,,,,513,1409,1283,406,1303,3015,,,,,,,,,,,513,1409,1283,406,1303,3015,,,,
Bulgaria,Operator Holding Account,OGNYANOVO K AD,"str.Tzar Osvoboditel,36",Novi Pazar,,,,24236,24704,21290,21291,22198,21924,21543,21159,20769,20375,19977,19576,19172,,,21740,24236,22273,23170,24235,22285,23104,23200,23620,21685,,,,,,,,,46509,23170,24235,22285,23104,23200,23620,21685,,,,
Bulgaria,Operator Holding Account,ORANZHERII GIMEL II EOOD,"str.Dante1,en.B",Sofia,,,,82565,84161,72530,72531,75622,10381,0,0,0,0,0,0,0,,,75331,82565,53452,65567,53745,15554,0,0,0,,,,,,,,,,136017,65567,53745,15554,,,,,,,,
Bulgaria,Operator Holding Account,ORANZHERII GIMEL II EOOD,"str.Dante,en.B",Sofia,,,,55256,63662,54864,54865,86395,59932,58891,57837,56773,55698,54612,53512,52408,,,62455,55256,77000,74891,76150,85812,128319,131706,134342,130844,,,,,,,,,132256,74891,76150,85812,128319,131706,134342,130844,,,,
Bulgaria,Operator Holding Account,Oranzherii - Gimel II EOOD,"q. Vrajdebna, str. 2-ra 26 A",Sofia,,,,,,,,,3670,3284,2909,0,0,0,0,0,,,,,,,,,2693,6929,3489,,,,,,,,,,,,,,2693,6929,3489,,,,,
Bulgaria,Operator Holding Account,"Oranzherii Gimel AD, 200 dka","q. Vrajdebna, str. 2-ra 26 A",Sofia,,,,,,,,,6081,5441,4820,0,0,0,0,0,,,,,,,,,14449,16842,14001,,,,,,,,,,,,,,14449,16842,14001,,,,,
Bulgaria,Operator Holding Account,"Oranzherii Gimel AD, 500 dka","q. Vrajdebna, str. 2-ra 26A",Sofia,,,,,,,,,4390,3929,3480,0,0,0,0,0,,,,,,,,,13196,13833,9992,,,,,,,,,,,,,,13196,13833,9992,,,,,
Bulgaria,Operator Holding Account,PETROCELTIC BULGARIA EOOD,"bul. ""Osmi Primorski polk"" 50, et. 6",Varna,,,,,,,,,20477,35811,39365,38656,37947,37237,36527,35817,,,,,,,,,22867,32806,37398,29117,,,,,,,,,,,,,22867,32806,37398,29117,,,,
Bulgaria,Operator Holding Account,POLYSAN AD,str. Pridunavski boulevard 18,Ruse,,,,,,,,1358,1672,1496,1326,1160,999,844,693,548,,,,,,,,1937,2380,3609,4515,3238,,,,,,,,,,,,1937,2380,3609,4515,3238,,,,
Bulgaria,Operator Holding Account,PROGRESS JSC,Industrialna zona,Stara Zagora,,,,1354,2097,1807,1807,1884,426,419,411,404,396,388,380,373,,,2057,1354,590,1350,1766,1018,1306,1233,1613,1942,,,,,,,,,1944,1350,1766,1018,1306,1233,1613,1942,,,,
Bulgaria,Operator Holding Account,PROMET STEEL ЕAD,"Administrativna sdrada ""Promet Stiil"" EAD",v. Debelt,,,,38456,39199,33782,33783,35222,33670,33084,32492,31895,31291,30680,30063,29443,,,32332,38456,21888,20840,28818,18456,27056,24656,24257,29776,,,,,,,,,60344,20840,28818,18456,27056,24656,24257,29776,,,,
Bulgaria,Operator Holding Account,Rafinery Plama EAD,Str. Republikanska 46,Kardjali,,,,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Bulgaria,Operator Holding Account,ROCA BULGARIA AD,str. Madarski konnik 48,Kaspichan,,,,,,,,,3012,12002,14407,14183,13923,13662,13402,13141,,,,,,,,,2780,13330,13157,13470,,,,,,,,,,,,,2780,13330,13157,13470,,,,
Bulgaria,Operator Holding Account,RODNA INDUSTRIA 91 EOOD,Bul. Bulgaria 108,Popovo,,,,0,0,0,8301,11547,3220,4393,4948,4856,2993,2934,2875,2816,,,,,,,620,3140,3822,3739,3487,3318,,,,,,,,,,,620,3140,3822,3739,3487,3318,,,,
Bulgaria,Operator Holding Account,RUBIN TRADING EAD,"bul. Vitosha 68, et. 2",Sofia,,,,63527,64755,55806,55807,58185,18352,20806,25880,25403,24922,24436,23944,23451,,,62766,63527,51127,38161,64663,40424,43347,48735,46933,49093,,,,,,,,,114654,38161,64663,,43347,48735,46933,49093,,,,
Bulgaria,Operator Holding Account,RUNO KAZANLAK EAD,str. Manyo Staynov 4,Kazanlak,,,,0,0,2676,2463,2568,2637,2591,2544,2498,0,0,0,0,,,,,,2676,2908,2065,1853,1969,2134,1212,,,,,,,,,,,2908,4741,1853,1969,2134,1212,,,,
Bulgaria,Operator Holding Account,SHAMOT AD,"str.Stara planina ,1",Elin Pelin,,,,1289,3212,2768,2768,0,,,,,,,,,,,3151,1289,1076,1048,1080,Not Reported,,,,,,,,,,,,,2365,1048,1080,,,,,,,,,
Bulgaria,Operator Holding Account,SHAVARNA 97 OOD,str.Panaiot Hitov 1,Levski,,,,2765,2833,2441,2441,0,,,,,,,,,,,2779,2756,82,61,0,,,,,,,,,,,,,,2847,61,,,,,,,,,,
Bulgaria,Operator Holding Account,SMA MINERAL BURGAS VAR EOOD,Bul. Stefan Stambolov 120,Burgas,,,,0,0,0,0,37745,25909,25458,25007,24557,24106,23655,23204,22753,,,,,,,8428,19511,25760,21634,21869,22103,,,,,,,,,,,8428,19511,25760,21634,21869,22103,,,,
Bulgaria,Operator Holding Account,SMA MINERAL VARODOBIV EOOD,"str.Tzar Osvoboditel,97",Chumen,,,,13540,16495,14215,14215,0,,,,,,,,,,,16182,13540,6671,290,0,,,,,,,,,,,,,,20211,290,,,,,,,,,,
Bulgaria,Operator Holding Account,Sofia Med SA,str.Dimitar Pechev 4,Sofia,,,,12910,13880,11962,11962,12472,12943,12718,12490,12261,12028,11794,11556,11318,,,13617,12910,8780,11975,13255,14055,14679,14124,17539,15491,,,,,,,,,21690,11975,13255,14055,14679,14124,17539,15491,,,,
Bulgaria,Operator Holding Account,Solvay Sodi JSCo,Promishlena Zona Yug,Devnya,,,,,,,,,1131354,1111703,1091821,1071732,1051427,1030924,1010165,989335,,,,,,,,,492495,558406,537133,518707,,,,,,,,,,,,,492495,558406,537133,518707,,,,
Bulgaria,Operator Holding Account,STOMANA INDUSTRY AD,"str.Vladaisko vastanie,1",Pernik,,,,173949,234902,202440,202442,211070,129710,127457,125178,122875,120546,118195,115816,113428,,,137297,173949,136713,141504,171263,134611,92737,115562,115955,109103,,,,,,,,,310662,141504,171263,134611,92737,115562,115955,109103,,,,
Bulgaria,Operator Holding Account,STROIKERAMIKA  S.A.,"str.Luben Karavelov,38",Mezdra,,,,0,2446,2108,2108,0,,,,,,,,,,,2400,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Operator Holding Account,STROIKERAMIKA S.A.,"str.Luben Karavelov,38",Mezdra,,,,5015,7319,6307,6307,6576,2788,3935,1933,1897,930,912,894,876,,,7180,5015,2017,1901,2495,2695,3103,1856,1581,967,,,,,,,,,7032,1901,2495,2695,3103,1856,1581,967,,,,
Bulgaria,Operator Holding Account,Stroyceramica OOD,str.Industrialna 30,Montana,,,,5583,5854,5045,5045,5260,1275,1253,1230,1207,1185,1162,1139,1115,,,5743,5583,1160,763,494,759,979,590,700,560,,,,,,,,,6743,763,494,759,979,590,700,560,,,,
Bulgaria,Operator Holding Account,SVILOSA AD,Zapadna industrialna zona,Svichtov,,,,23641,66186,57040,57040,59471,17391,17089,16782,16473,16162,15847,15527,15207,,,17179,23641,1160,14439,16865,7157,2440,2791,15042,13666,,,,,,,,,24801,14439,,7157,2440,2791,15042,13666,,,,
Bulgaria,Operator Holding Account,TAMARA 2009 OOD,str. Bulgarska legia 36,Sofia,,,,,,,,,40106,39408,38710,38012,0,0,0,0,,,,,,,,10209,36747,37004,34856,0,,,,,,,,,,,,10209,36747,,37004,,,,,
Bulgaria,Operator Holding Account,TEC MARITSA 3 AD,Promishlena zona,Dimitrovgrad,,,,728330,438327,377754,377757,580134,351934,412546,343789,275031,,,,,,,882507,728330,761765,631152,234499,138659,694780,479816,20014,55586,,,,,,,,,1490095,631152,234499,138659,694780,479816,20014,55586,,,,
Bulgaria,Operator Holding Account,TEC Svishtov AD,"ul. ""Krastio Sarafov"" 34, et. 2",Sofia,,,,773753,788708,679714,679720,708690,3971,3902,3833,57182,0,0,0,0,,,600944,773753,847095,654271,517536,339754,485255,272224,56270,19025,,,,,,,,,1620848,654271,517536,339754,485255,272224,56270,19025,,,,
Bulgaria,Operator Holding Account,TEC Varna EAD,"Beloslav, Varna",Ezerovo,,,,3714732,3896354,3357905,3357936,3501050,0,0,0,,,,,,,,3822473,3714732,2337447,2930299,3110725,1580509,592711,967645,0,0,,,,,,,,,6052179,2930299,3110725,1580509,592711,967645,,,,,,
Bulgaria,Operator Holding Account,Tera Co Ltd,q.Industrialen,Cherven briag,,,,7941,12959,11168,11168,11644,2367,4651,2284,0,0,0,0,0,,,16955,7941,2643,1648,2025,2732,3859,2582,235,655,,,,,,,,,21168,1648,2025,,3859,2582,235,655,,,,
Bulgaria,Operator Holding Account,Toplofikacia – Kazanlak Ltd.,"str.Tzar Osvoboditel,42",Kazanlak,,,,4719,8917,7685,7685,8013,,,,,,,,,,,1024,4719,8359,2247,3584,Not Reported,Not Reported,Not Reported,,,,,,,,,,,13078,2247,3584,,,,,,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIA GABROVO EAD,str.Industrialna 6,Gabrovo,,,,27760,33290,28690,28690,29913,17645,14520,11737,9288,7157,5331,3795,2935,,,30280,27760,30310,25878,29649,24770,24206,26523,17677,6290,,,,,,,,,58070,25878,29649,24770,24206,26523,17677,6290,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIA PERNIK AD,q.Mochino,Pernik,,,,553311,663536,571840,571845,596217,218426,187011,158179,131891,108034,86518,67402,53387,,,768318,553311,402469,421894,487037,453960,480770,513948,456894,450971,,,,,,,,,955780,421894,487037,453960,480770,513948,456894,450971,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIA PLEVEN EAD,Iztochna industrialna zona 128,Pleven,,,,162051,203357,175255,175256,182726,85154,71639,62013,54279,46787,39537,32523,25760,,,118591,162051,161524,176374,175636,186514,166571,177491,156509,173223,,,,,,,,,323575,176374,175636,186514,166571,177491,156509,173223,,,,
Bulgaria,Operator Holding Account,Toplofikacia Shumen EAD,"str.Saedinenie,62A",Chumen,,,,12522,20123,17342,17342,18081,0,0,0,0,0,0,0,0,,,16786,12522,12918,10402,7696,0,0,0,0,0,,,,,,,,,25440,10402,7696,,,,,,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,9096,14447,12450,12451,12981,9451,7669,6092,4718,3907,3299,2710,2144,,,12047,9096,7685,7688,8225,7475,6281,6745,8149,7287,,,,,,,,,16781,7688,8225,7475,6281,6745,8149,7287,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,18555,30729,26482,26482,27611,20200,16349,12949,9992,8282,6993,5747,4546,,,25624,18555,16147,15621,16984,15518,13087,12601,13882,13080,,,,,,,,,34702,15621,16984,15518,13087,12601,13882,13080,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,8790,13994,12060,12060,12574,9469,7648,6042,4647,3827,3232,2655,2101,,,11669,8790,7425,7237,7605,6722,5731,5788,6543,6060,,,,,,,,,16215,7237,7605,6722,5731,5788,6543,6060,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,12964,15547,13398,13398,13969,11184,10008,8865,7756,6682,5642,4635,3668,,,10129,12964,13390,12087,12108,11231,10457,10760,9604,10467,,,,,,,,,26354,12087,12108,11231,10457,10760,9604,10467,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,14362,24890,21450,21450,22364,13822,12370,10956,9587,8258,6973,5730,4532,,,20755,14362,13468,13986,14491,13394,12510,10994,12138,11733,,,,,,,,,27830,13986,14491,13394,12510,10994,12138,11733,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,588850,759735,654745,654751,682656,363582,325371,288244,252293,217470,183776,151171,119736,,,633530,588850,623387,622406,647429,613968,576336,553755,570905,532087,,,,,,,,,1212237,622406,647429,613968,576336,553755,570905,532087,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,408349,543262,468187,468192,488146,254849,228065,202041,176841,152433,128816,105962,83928,,,453017,408349,437740,426358,463695,466526,490702,428736,338914,402095,,,,,,,,,846089,426358,463695,466526,490702,428736,338914,402095,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,119174,152476,131405,131406,137006,107894,96557,85524,74829,64461,54430,44724,35381,,,127147,119174,115518,97158,96592,83285,65541,76153,95574,78587,,,,,,,,,234692,97158,96592,83285,65541,76153,95574,78587,,,,
Bulgaria,Operator Holding Account,TOPLOFIKACIYA SOFIA EAD,"str.Iastrebetz,23b",Sofia,,,,170821,204850,176541,176543,184067,157394,140857,124762,109159,94036,79402,65243,51614,,,167257,170821,182010,179386,169558,165935,127047,131465,164933,141651,,,,,,,,,352831,179386,169558,165935,127047,131465,164933,141651,,,,
Bulgaria,Operator Holding Account,Toplofikaciy Razgrad EAD,str.Cherna,Razgrad,,,,6355,7992,12088,12456,14354,6070,5433,4812,4212,3631,3069,2524,1999,,,6664,6355,7229,14498,13922,13245,12975,13047,11087,11663,,,,,,,,,13584,14498,13922,13245,12975,13047,11087,11663,,,,
Bulgaria,Operator Holding Account,TOPLOFIKATCIA - VT AD,str. Maksim Gorki 9,Vratsa,,,,11862,18304,15774,15774,16447,10588,9267,8208,7182,6186,5224,4292,3396,,,15263,11862,9433,10181,10069,15946,16074,15078,15263,15726,,,,,,,,,21295,10181,10069,15946,16074,15078,15263,15726,,,,
Bulgaria,Operator Holding Account,Toplofikatsia Ruse AD,TEC Iztok,Ruse,,,,1233758,1479534,1275073,1275085,1329428,177231,150481,126115,104088,84290,66642,51046,38322,,,974381,1233758,1057367,727881,542675,520151,533613,588025,430510,441850,,,,,,,,,2291125,727881,542675,520151,533613,588025,430510,441850,,,,
Bulgaria,Operator Holding Account,Toplofikatsia-Bourgas EAD,q.Lozovo,Bourgas,,,,80416,101547,87514,87514,91244,46218,41361,36641,32071,27644,23361,19217,15221,,,84678,80416,82041,81963,84739,74544,77186,71974,65986,65533,,,,,,,,,162457,81963,84739,74544,77186,71974,65986,65533,,,,
Bulgaria,Operator Holding Account,TPP BOBOV DOL EAD,Goliamo selo,Goliamo selo,,,,2580355,2630228,2266749,2266770,1602695,1552429,1348030,1123358,898686,,,,,,,2912575,2580355,2139721,2380540,2829204,1717912,2030790,2301350,2458329,2582966,,,,,,,,,4720076,2380540,2829204,1717912,2030790,2301350,2458329,2582966,,,,
Bulgaria,Operator Holding Account,TPP MARITSA EAST 2 EAD,Kovachevo,Kovachevo,,,,9134478,8254664,7167888,9575952,10040043,3931881,3370184,2808486,2246789,,,,,,,9140434,9134478,9628453,9872084,12975432,11128590,9459009,10291822,11293658,9645325,,,,,,,,,18762931,9872084,12975432,11128590,9459009,10291822,11293658,9645325,,,,
Bulgaria,Operator Holding Account,TRUD Jsc,"str.Tutrakan,19",Russe,,,,4314,4596,3961,3961,4130,4369,4293,4216,2088,2048,2007,1968,1927,,,4509,4314,3977,4088,4365,4771,3361,3131,2618,2753,,,,,,,,,8291,4088,4365,4771,3361,3131,2618,2753,,,,
Bulgaria,Operator Holding Account,V&VGD Greenhouse Petrich Ltd,Shoseto za Sofia,Petrich,,,,0,0,0,14355,47955,16783,15019,13305,11646,10038,8484,6979,5527,,,,,,,14356,25131,37478,18971,2620,10265,,,,,,,,,,,14356,25131,37478,18971,2620,10265,,,,
Bulgaria,Operator Holding Account,VELPA 91 AD,Gladston 36,Strajitza,,,,,,,,,978,3338,3244,3152,3061,2971,2883,2795,,,,,,,,,1359,4793,4487,4239,,,,,,,,,,,,,1359,4793,4487,4239,,,,
Bulgaria,Operator Holding Account,VEOLIA ENERDGY VARNA EAD,"str.Yanoch Huniadi ,5",Varna,,,,27386,47854,45518,45519,47459,18828,16850,14927,13064,11262,9517,7828,6201,,,27487,27386,31040,35885,37732,38949,37254,40361,36128,33466,,,,,,,,,58426,35885,37732,38949,37254,40361,36128,33466,,,,
Bulgaria,Operator Holding Account,Vidahim  AD,Ujna Promichlena Zona,Vidin,,,,489222,583678,503018,503023,524461,68653,67458,66264,32535,0,0,0,0,,,572611,489222,535742,430294,380013,385374,357554,303279,98008,0,,,,,,,,,1024964,430294,380013,385374,357554,303279,98008,,,,,
Bulgaria,Operator Holding Account,VMV METAL EOOD,"Industrialen put ,3B-4B",Ihtiman,,,,4415,4500,3878,3878,4044,706,694,682,669,656,644,631,618,,,3929,4415,1228,891,633,778,1129,1215,461,499,,,,,,,,,5643,891,633,778,,2344,461,499,,,,
Bulgaria,Operator Holding Account,VMZ  EAD Sopot-Sopot,"str.Ivan Vazov,1",Sopot,,,,13997,14268,12296,12296,12820,3267,3210,6305,6189,6072,5953,5833,5713,,,10381,13997,5765,7103,5483,3004,2973,5957,7316,10637,,,,,,,,,19762,7103,5483,3004,2973,5957,7316,10637,,,,
Bulgaria,Operator Holding Account,VMZ EAD Sopot-Iganovo,"str.Ivan Vazov,1",Sopot,,,,5296,5398,4652,4652,4851,744,0,0,0,1384,1357,1329,1302,,,4057,5296,3219,1271,963,576,189,734,783,1223,,,,,,,,,8515,1271,963,576,189,734,783,1223,,,,
Bulgaria,Operator Holding Account,VTPG - KONSULT Ltd.,str.Nikola Gabrovski 31B,Veliko Tarnovo,,,,981,11556,9959,9959,10384,553,544,534,524,514,504,494,484,,,11337,981,513,576,157,216,0,0,0,0,,,,,,,,,1494,576,157,216,,,,,,,,
Bulgaria,Operator Holding Account,VULKAN CEMENT AD,"Promichlena zona ,q.Vulkan",Dimitrovgrad,,,,359587,366537,315884,315887,329350,,,,,,,,,,,342115,359587,268183,180306,179853,20098,,,,,,,,,,,,,627770,180306,179853,20098,,,,,,,,
Bulgaria,Operator Holding Account,WIENERBERGER EOOD,str. Sv. Pimen Zografski,Sofia,,,,44573,53191,45841,45841,47795,39872,39179,38478,37770,37054,36332,35601,34866,,,8703,44573,23051,26175,15862,24140,27866,21725,22824,28654,,,,,,,,,67624,26175,15862,24140,27866,21725,22824,28654,,,,
Bulgaria,Operator Holding Account,YAMBOLEN AD,"str.Yambolen,35",Yambol,,,,28,916,790,790,823,,,,,,,,,,,899,28,12,9,10,8,Not Reported,Not Reported,Not Reported,,,,,,,,,,40,9,10,8,,,,,,,,
Bulgaria,Operator Holding Account,ZAGORKA AD,"str.Han Asparuh ,41",Stara Zagora,,,,8788,9384,8087,8087,8432,5520,4940,4375,3828,3298,2785,2288,1810,,,9206,8788,7864,7763,7581,6331,5036,4704,5138,5102,,,,,,,,,16652,7763,7581,6331,5036,4704,5138,5102,,,,
Bulgaria,Operator Holding Account,Zaharen kombinat Plovdiv AD,"bul.Bulgaria ,117",Plovdiv,,,,10150,12880,11100,11100,11573,0,4837,4751,0,0,0,0,0,,,12636,10150,5541,6761,3746,812,4764,5265,545,505,,,,,,,,,15691,6761,3746,812,4764,5265,545,505,,,,
Bulgaria,Operator Holding Account,ZAHARNI ZAVODI AD,"str.St.Kniaz Boris I ,29",Gorna Oriahovica,,,,81382,118132,101807,101808,106147,26157,25551,24962,24373,23787,23199,22611,22027,,,82805,81382,53217,45763,36167,85612,60723,51824,71293,50043,,,,,,,,,134599,45763,36167,85612,60723,51824,71293,50043,,,,
